subject,game_id,local_index
Mike Evans,W14,49.781034874883325
Chris Godwin,W14,51.48629578737479
Antoine Winfield Jr,W14,100.0
Vita Vea,W14,46.42653445559818
Sam Darnold,W14,13.981151777731917
Jaxon Smith-Njigba,W14,68.79065984529191
Tariq Woolen,W14,0.6173058418084416
Kenneth Walker III,W14,28.12546080098231
Devon Witherspoon,W14,30.74751114402108
Dak Prescott,W14,7.165592731668637
CeeDee Lamb,W14,53.21577884097493
Quinnen Williams,W14,27.679171341073644
Javonte Williams,W14,53.70452289995826
George Pickens,W14,12.827468158306615
Jalen Hurts,W15,55.39049445687524
Saquon Barkley,W15,73.29003657515413
AJ Brown,W15,63.5531950565377
Quinyon Mitchell,W15,80.70105491811516
Zack Baun,W15,67.35567139654009
Josh Allen,W15,33.861236862839064
James Cook,W15,54.35136432169754
Dalton Kincaid,W15,65.80298825874023
Matt Milano,W15,76.71098358469382
Greg Rousseau,W15,30.37812387637614
Joe Burrow,W15,28.48473846721184
JaMarr Chase,W15,75.30134015927597
Tee Higgins,W15,27.090719382981103
Trey Hendrickson,W15,36.47510591840761
Evan McPherson,W15,58.19140403421599
Daniel Jones,W15,47.0745101818805
Jonathan Taylor,W15,51.91576818688098
Michael Pittman Jr,W15,57.04803728015989
Quenton Nelson,W15,55.73955001445431
Laiatu Latu,W15,65.17345855776989
Patrick Mahomes,W15,41.03850646095245
Travis Kelce,W15,91.03966847922626
Chris Jones,W15,71.70160487835186
Caleb Williams,W15,87.45756394409328
DJ Moore,W15,74.05036877550324
Keenan Allen,W15,45.75754867703106
Rome Odunze,W15,50.89513107205502
Jaylon Johnson,W15,79.2670510150996
Baker Mayfield,W15,41.76425871153801
Mike Evans,W15,28.786116377875032
Chris Godwin,W15,34.62734477008462
Antoine Winfield Jr,W15,0.0
Vita Vea,W15,85.39781340159402
Sam Darnold,W15,45.48402751665079
Jaxon Smith-Njigba,W15,72.99020361203758
Tariq Woolen,W15,59.22931466239623
Kenneth Walker III,W15,100.0
Devon Witherspoon,W15,72.187413978812
Dak Prescott,W15,43.11705847473513
CeeDee Lamb,W15,62.28716829195743
Quinnen Williams,W15,43.53126839852133
Javonte Williams,W15,57.12130192398458
