subject,game_id,local_index
Mike Evans,W2,39.98674886163641
Chris Godwin,W2,34.94207790113998
Vita Vea,W2,0.0
Sam Darnold,W2,36.865369282984545
Jaxon Smith-Njigba,W2,45.81643221711765
Tariq Woolen,W2,100.0
Kenneth Walker III,W2,52.998808336826144
Devon Witherspoon,W2,31.856268859836735
Dak Prescott,W2,47.59715552164421
CeeDee Lamb,W2,44.01496680680866
Quinnen Williams,W2,34.62477974035124
Javonte Williams,W2,39.524098580838775
George Pickens,W2,62.513472523665904
Drake Maye,W2,61.51353115103731
TreVeyon Henderson,W2,12.962284096136797
Stefon Diggs,W2,39.38158404720916
Kayshon Boutte,W2,65.20658633940765
Jalen Hurts,W3,84.98887618441222
Saquon Barkley,W3,64.17199616097264
AJ Brown,W3,66.78240046736786
Quinyon Mitchell,W3,90.80841816374033
Zack Baun,W3,89.4213212773534
Josh Allen,W3,49.721182465610916
James Cook,W3,70.46494418147634
Dalton Kincaid,W3,64.38941907467964
Matt Milano,W3,50.71732219766415
Greg Rousseau,W3,44.92427795380395
Joe Burrow,W3,8.11024521389188
JaMarr Chase,W3,69.6440692026713
Tee Higgins,W3,38.98601926093343
Trey Hendrickson,W3,22.299327184367034
Evan McPherson,W3,61.55500644419385
Daniel Jones,W3,54.571379803157825
Jonathan Taylor,W3,92.22691172128636
Michael Pittman Jr,W3,93.63477787240194
Quenton Nelson,W3,48.868480372174965
Laiatu Latu,W3,49.37587558971312
Patrick Mahomes,W3,59.06263006864887
Travis Kelce,W3,40.40208328231557
Xavier Worthy,W3,46.03941964704823
Caleb Williams,W3,27.76810121631042
DJ Moore,W3,83.30826808830739
Keenan Allen,W3,21.218753567786983
Rome Odunze,W3,82.49406767537424
Jaylon Johnson,W3,65.76482340812709
Baker Mayfield,W3,84.93955198488689
Mike Evans,W3,40.883350308221175
Chris Godwin,W3,59.01947572281322
Antoine Winfield Jr,W3,51.27015158889239
Vita Vea,W3,70.74268195258576
Sam Darnold,W3,74.52222781064498
Jaxon Smith-Njigba,W3,79.79828281371552
Kenneth Walker III,W3,61.05804571468302
Devon Witherspoon,W3,48.30596803089075
Dak Prescott,W3,12.857860015761055
CeeDee Lamb,W3,0.0
Quinnen Williams,W3,52.388939017521
Javonte Williams,W3,22.417445849273896
George Pickens,W3,24.637463627832744
Drake Maye,W3,100.0
TreVeyon Henderson,W3,39.93350018400515
Jalen Hurts,W4,8.426792502199262
Saquon Barkley,W4,0.0
AJ Brown,W4,18.262860216219824
Quinyon Mitchell,W4,58.20220398368644
Zack Baun,W4,63.43272341956416
Josh Allen,W4,40.76495638663438
James Cook,W4,64.83270029229566
Dalton Kincaid,W4,58.28680402083047
Matt Milano,W4,31.73096601061665
Greg Rousseau,W4,4.674243677858802
Joe Burrow,W4,21.598897201893326
JaMarr Chase,W4,7.723785359333743
Tee Higgins,W4,15.537415318120948
Trey Hendrickson,W4,20.505827702993177
Evan McPherson,W4,48.06887303050097
Daniel Jones,W4,26.8893682618138
Jonathan Taylor,W4,18.055053441722826
Michael Pittman Jr,W4,66.55517758918197
Quenton Nelson,W4,85.6594128140217
Laiatu Latu,W4,82.02642538506569
Patrick Mahomes,W4,42.06785078197498
Travis Kelce,W4,85.59275217292621
Chris Jones,W4,64.3736610380723
Xavier Worthy,W4,86.64041093582154
Caleb Williams,W4,44.11937625009797
DJ Moore,W4,29.58476763086827
Keenan Allen,W4,3.5937864915078617
Rome Odunze,W4,68.93050483982414
Jaylon Johnson,W4,45.022248900019754
Baker Mayfield,W4,40.43010597894973
Mike Evans,W4,28.953431294602623
Chris Godwin,W4,37.7264613720441
Vita Vea,W4,26.14274393821217
Sam Darnold,W4,44.422059410788194
Jaxon Smith-Njigba,W4,40.1486839473626
Tariq Woolen,W4,18.476689981763606
Kenneth Walker III,W4,20.923310244452214
Devon Witherspoon,W4,47.314986038975974
Dak Prescott,W4,56.88965763102545
CeeDee Lamb,W4,10.238140074689964
Javonte Williams,W4,68.55404123389064
George Pickens,W4,43.16234011096685
